ID,pass_bar,lsat,ugpa,DOB_yr,grad,fulltime,parttime,fam_inc,race,gender,bar,index6040,indxgrp
6981,1,48.0,3.4,67,1,1,0,4,4,1,0,939.999974,6
6982,1,37.0,3.3,67,1,2,1,4,4,1,0,756.3157709999997,6
6984,1,39.0,3.8,66,1,1,0,4,4,0,0,837.8947169999999,6
6985,0,33.0,3.1,43,1,1,0,4,4,0,2,673.157879,5
6986,1,37.0,3.0,62,1,1,0,3,4,1,0,726.315771,6
6987,1,35.0,2.8,69,1,1,0,4,4,0,0,674.736825,5
6988,1,41.0,3.4,68,1,1,0,3,4,1,0,829.473663,6
6989,1,41.0,3.9,69,1,1,0,4,4,1,0,879.4736630000001,6
6990,1,33.5,4.0,69,1,1,0,2,4,0,0,771.0526155,6
6991,1,41.0,2.4,67,1,1,0,5,1,1,0,729.473663,6
6992,1,35.0,2.6,64,1,1,0,4,4,0,0,654.736825,5
6993,1,41.0,3.4,60,1,1,0,4,4,1,0,829.473663,6
6994,1,37.0,3.8,58,1,1,0,4,4,1,0,806.3157709999997,6
6995,1,35.0,3.0,69,1,1,0,4,4,0,0,694.736825,5
6996,1,34.0,3.6,50,1,2,1,3,4,0,0,738.9473519999998,6
6997,1,37.0,3.2,68,1,1,0,4,4,1,0,746.315771,6
6998,1,32.0,3.1,61,1,1,0,3,4,0,0,657.3684059999998,5
7000,1,31.0,2.9,64,1,1,0,4,4,0,0,621.578933,4
7001,1,44.0,3.8,67,1,1,0,3,4,1,0,916.842082,6
7002,0,26.5,3.1,61,1,1,0,3,0,0,2,570.5263045,3
7003,1,29.7,2.5,66,1,2,1,4,4,1,0,561.0526181,3
7004,1,25.0,3.3,69,1,1,0,2,1,1,0,566.842095,3
7005,1,35.0,3.0,66,1,1,0,3,4,1,0,694.736825,5
7006,1,22.0,2.2,64,1,1,0,4,4,1,0,409.473676,1
7007,1,34.0,3.1,67,1,1,0,4,4,0,0,688.9473519999998,5
7008,1,21.0,2.9,63,1,2,1,1,2,1,0,463.684203,2
7009,1,43.0,3.1,66,1,1,0,3,4,1,0,831.052609,6
7010,1,35.5,3.0,67,1,1,0,3,4,0,0,702.6315615,6
7011,1,43.0,3.5,70,1,1,0,4,4,0,0,871.052609,6
7013,1,47.0,3.6,69,1,1,0,4,4,1,0,944.210501,6
7014,1,29.0,3.9,68,1,1,0,4,4,0,0,689.9999869999997,5
7015,1,44.0,4.0,54,1,1,0,4,4,1,0,936.842082,6
7016,1,48.0,3.7,69,1,1,0,2,4,1,0,969.999974,6
7019,1,44.0,3.1,67,1,1,0,4,4,0,0,846.842082,6
7020,1,43.0,3.1,68,1,1,0,4,4,0,0,831.052609,6
7021,1,37.0,3.2,66,1,1,0,3,4,1,0,746.315771,6
7022,1,45.0,3.4,69,1,1,0,4,4,1,0,892.6315549999997,6
7023,0,29.0,2.9,67,1,1,0,2,1,0,2,589.9999869999998,4
7024,1,28.0,3.4,56,1,1,0,3,4,0,0,624.210514,4
7025,1,33.0,3.5,68,1,1,0,4,4,0,0,713.157879,6
7027,1,38.0,3.6,62,1,1,0,3,4,0,0,802.1052440000002,6
7028,1,33.0,3.0,64,1,2,1,4,4,1,0,663.157879,5
7030,1,40.5,3.2,65,1,1,0,5,4,1,0,801.5789265,6
7031,1,30.5,2.8,62,1,1,0,4,4,1,0,603.6841965,4
7032,1,33.5,3.0,68,1,1,0,4,4,1,0,671.0526155,5
7033,1,29.0,2.3,59,1,1,0,4,4,1,0,529.9999869999998,3
7034,1,34.0,3.3,69,1,1,0,4,4,1,0,708.9473519999997,6
7035,0,34.0,3.2,68,1,1,0,4,1,1,2,698.9473519999998,5
7036,1,43.0,3.3,66,1,1,0,1,4,1,0,851.052609,6
7037,1,34.0,3.3,68,1,1,0,4,4,0,0,708.9473519999997,6
7040,1,34.0,3.5,65,1,1,0,3,4,0,0,728.9473519999997,6
7042,1,37.0,3.3,69,1,1,0,4,4,1,0,756.3157709999997,6
7043,1,34.0,3.5,65,1,1,0,3,4,1,0,728.9473519999997,6
7044,1,35.0,3.8,69,1,1,0,4,4,0,1,774.736825,6
7046,1,34.0,3.6,68,1,1,0,3,4,0,0,738.9473519999998,6
7048,1,30.0,2.7,51,1,1,0,4,4,0,0,585.78946,4
7050,0,30.0,3.4,70,1,1,0,3,2,0,2,655.78946,5
7052,1,37.0,3.8,68,1,1,0,3,4,0,0,806.3157709999997,6
7054,1,36.0,3.4,69,1,1,0,5,4,1,0,750.526298,6
7055,1,32.0,3.4,68,1,1,0,5,4,1,0,687.3684059999997,5
7056,1,36.0,3.4,66,1,1,0,3,0,1,1,750.526298,6
7058,1,35.0,2.9,67,1,1,0,4,4,0,0,684.736825,5
7060,1,41.0,3.4,68,1,1,0,4,4,0,0,829.473663,6
7061,1,38.0,3.1,69,1,1,0,5,4,1,0,752.1052440000002,6
7062,0,24.0,2.4,63,1,1,0,2,1,1,2,461.052622,2
7063,1,40.0,3.7,68,1,1,0,3,0,1,0,843.6841900000003,6
7065,1,38.0,3.7,69,1,1,0,4,2,1,0,812.1052440000002,6
7066,1,37.0,3.2,67,1,1,0,3,4,1,0,746.315771,6
7067,1,39.0,2.5,59,1,1,0,3,4,1,0,707.8947169999999,6
7068,1,27.5,3.3,67,1,1,0,5,4,1,0,606.3157775000002,4
7069,1,37.0,3.4,61,1,1,0,4,4,0,0,766.3157709999997,6
7071,1,39.0,3.1,68,1,1,0,5,4,1,0,767.894717,6
7072,1,33.0,3.2,69,1,1,0,4,1,0,0,683.157879,5
7074,1,36.0,4.0,69,1,1,0,4,4,1,0,810.526298,6
7075,1,35.0,3.6,62,1,1,0,3,4,1,0,754.736825,6
7076,1,38.0,3.6,68,1,1,0,3,4,1,0,802.1052440000002,6
7078,1,30.5,3.3,68,1,1,0,3,4,1,0,653.6841965,5
7079,1,40.0,3.2,57,1,1,0,4,4,0,0,793.6841900000003,6
7080,1,29.3,3.2,53,1,1,0,3,4,1,0,624.7368289,4
7081,1,45.0,3.7,69,1,1,0,3,4,1,0,922.631555,6
7082,1,32.0,3.4,55,1,1,0,3,4,0,0,687.3684059999997,5
7083,1,39.0,2.7,58,1,1,0,3,4,1,0,727.894717,6
7084,1,39.0,3.3,68,1,1,0,4,4,0,0,787.8947169999999,6
7085,1,26.7,3.5,66,1,1,0,3,4,1,0,613.6841991,4
7087,1,33.0,3.3,65,1,1,0,4,0,1,0,693.157879,5
7088,1,32.5,3.6,66,1,1,0,2,4,0,0,715.2631425,6
7089,1,40.0,3.2,66,1,1,0,3,4,1,0,793.6841900000003,6
7091,0,38.0,3.4,69,1,1,0,3,4,1,2,782.1052440000002,6
7092,1,41.0,3.1,69,1,1,0,3,4,1,0,799.473663,6
7093,1,42.0,2.7,69,1,1,0,5,1,1,0,775.263136,6
7094,1,30.0,2.9,69,1,1,0,3,4,1,0,605.78946,4
7095,1,37.0,3.6,67,1,1,0,3,0,1,0,786.315771,6
7097,1,39.0,3.4,68,1,1,0,3,4,1,0,797.8947169999999,6
7098,1,40.0,3.1,66,1,1,0,2,4,1,0,783.6841900000003,6
7100,0,33.0,2.4,28,1,2,1,4,4,1,2,603.157879,4
7101,1,45.0,3.2,67,1,1,0,2,4,1,0,872.6315549999997,6
7102,1,40.0,3.1,68,1,2,1,4,4,1,0,783.6841900000003,6
7104,1,31.0,3.6,51,1,2,1,3,4,0,0,691.578933,5
7105,1,35.0,2.5,69,1,1,0,2,1,1,0,644.736825,5
7106,1,44.0,3.4,69,1,1,0,4,4,1,0,876.842082,6
7107,1,34.0,3.1,68,1,1,0,4,4,1,0,688.9473519999998,5
7108,1,27.0,2.9,69,1,1,0,4,4,1,0,558.4210410000002,3
7109,1,34.0,2.7,53,1,1,0,3,4,1,0,648.9473519999998,5
7110,1,39.0,3.3,68,1,1,0,4,4,1,0,787.8947169999999,6
7111,1,24.7,3.0,67,1,1,0,3,4,0,1,532.1052531,3
7112,1,33.5,3.2,68,1,1,0,4,4,0,0,691.0526155,5
7113,1,42.0,3.5,68,1,1,0,4,4,1,0,855.2631359999998,6
7114,0,28.0,3.0,68,1,1,0,4,1,0,2,584.210514,4
7115,0,29.0,3.5,66,1,1,0,3,0,0,2,649.9999869999998,5
7117,1,39.0,3.8,69,1,1,0,4,4,1,0,837.8947169999999,6
7118,1,13.5,2.7,62,1,1,0,3,1,0,0,325.2631555000001,0
7119,1,39.0,3.2,64,1,1,0,3,4,1,0,777.894717,6
7121,1,39.0,3.8,69,1,1,0,3,4,1,0,837.8947169999999,6
7122,1,40.0,3.4,62,1,1,0,4,4,1,0,813.6841900000002,6
7124,1,41.0,2.8,67,1,1,0,5,2,1,1,769.473663,6
7125,1,29.0,3.5,67,1,1,0,5,4,1,0,649.9999869999998,5
7126,1,33.0,3.6,70,1,1,0,3,4,0,0,723.157879,6
7127,1,41.0,3.4,59,1,1,0,2,4,1,0,829.473663,6
7128,1,39.0,2.9,66,1,1,0,4,4,1,0,747.8947169999999,6
7129,1,39.5,2.6,52,1,2,1,3,4,1,0,725.7894535,6
7130,1,43.0,3.3,69,1,1,0,4,4,0,0,851.052609,6
7131,1,43.0,3.0,63,1,1,0,3,4,1,1,821.052609,6
7133,1,34.0,3.6,69,1,1,0,3,4,0,0,738.9473519999998,6
7134,0,29.0,3.5,68,1,1,0,3,4,0,2,649.9999869999998,5
7135,1,31.0,2.7,69,1,1,0,5,4,1,1,601.578933,4
7136,1,43.0,3.8,66,1,1,0,3,4,0,0,901.052609,6
7137,1,40.0,2.9,68,1,1,0,4,4,1,0,763.6841900000002,6
7140,1,41.0,2.9,57,1,1,0,3,4,1,0,779.473663,6
7141,1,31.0,2.4,64,1,2,1,4,4,1,0,571.578933,3
7142,1,44.0,3.5,69,1,1,0,4,4,1,0,886.842082,6
7143,1,43.0,3.0,58,1,1,0,2,4,1,0,821.052609,6
7144,1,41.0,3.1,62,1,1,0,2,4,1,0,799.473663,6
7145,1,43.0,3.2,67,1,1,0,4,0,0,0,841.052609,6
7146,1,38.0,3.6,69,1,1,0,4,4,0,0,802.1052440000002,6
7147,1,48.0,3.5,69,1,1,0,4,4,0,0,949.999974,6
7148,1,42.0,3.2,69,1,1,0,3,4,1,0,825.263136,6
7149,1,36.0,3.0,68,1,1,0,3,4,1,0,710.526298,6
7150,1,40.0,3.1,68,1,1,0,4,4,1,0,783.6841900000003,6
7151,0,35.0,3.1,68,1,1,0,4,4,1,2,704.736825,6
7152,1,31.0,3.3,66,1,1,0,4,4,0,0,661.578933,5
7154,1,38.0,2.9,69,1,1,0,3,4,1,0,732.1052440000002,6
7156,1,40.0,3.7,67,1,1,0,4,4,0,0,843.6841900000003,6
7157,1,44.0,3.3,69,1,1,0,4,4,1,0,866.842082,6
7158,1,40.0,2.6,68,1,1,0,3,4,1,0,733.6841900000003,6
7160,1,42.0,3.6,70,1,1,0,4,4,0,0,865.2631359999998,6
7162,1,35.0,3.4,53,1,2,1,3,4,0,0,734.736825,6
7163,1,29.3,3.1,68,1,1,0,4,4,0,0,614.7368289,4
7164,1,38.0,3.6,69,1,1,0,5,4,1,0,802.1052440000002,6
7165,1,33.0,3.9,68,1,1,0,2,2,1,0,753.157879,6
7166,1,37.0,2.6,66,1,1,0,2,4,0,0,686.315771,5
7168,1,37.0,2.7,66,1,1,0,3,4,0,0,696.315771,5
7169,1,39.0,2.7,61,1,1,0,3,4,0,0,727.894717,6
7170,1,37.0,4.0,69,1,1,0,2,4,1,0,826.315771,6
7172,0,35.3,3.3,65,1,1,0,3,3,1,2,729.4736668999999,6
7173,1,38.0,3.2,67,1,1,0,4,4,1,0,762.1052440000002,6
7174,1,37.0,3.1,66,1,1,0,3,4,1,0,736.315771,6
7175,1,36.0,3.2,67,0,1,0,4,4,0,0,730.526298,6
7177,1,42.0,3.2,68,1,1,0,4,4,1,0,825.263136,6
7178,1,40.0,3.8,68,1,1,0,4,4,0,0,853.6841900000002,6
7179,1,35.0,4.0,68,1,1,0,3,4,0,0,794.736825,6
7180,1,38.0,3.4,70,1,1,0,4,0,0,0,782.1052440000002,6
7181,1,38.0,3.3,69,1,1,0,4,4,0,0,772.1052440000002,6
7183,1,32.0,3.5,69,1,1,0,4,0,0,0,697.3684059999998,5
7185,1,40.0,3.4,69,1,1,0,4,4,1,0,813.6841900000002,6
7186,1,33.0,2.3,64,1,1,0,2,1,0,0,593.157879,4
7187,1,31.5,2.9,68,1,1,0,4,4,1,0,629.4736694999998,4
7188,1,33.0,2.9,44,1,1,0,5,4,0,0,653.157879,5
7189,0,28.0,2.9,65,1,1,0,3,4,1,2,574.210514,3
7190,1,35.0,3.1,61,1,1,0,3,4,1,0,704.736825,6
7191,1,47.0,3.6,69,1,1,0,4,4,0,0,944.210501,6
7192,1,27.0,3.3,51,1,1,0,4,1,0,1,598.4210410000002,4
7193,1,34.0,3.3,68,1,1,0,3,4,0,0,708.9473519999997,6
7194,1,39.0,3.4,67,1,1,0,4,4,1,0,797.8947169999999,6
7195,1,33.0,3.0,66,1,1,0,3,4,0,0,663.157879,5
7196,1,40.0,3.4,63,1,1,0,3,4,1,0,813.6841900000002,6
7197,1,31.0,2.7,67,1,1,0,4,4,1,0,601.578933,4
7199,1,39.0,2.7,68,1,1,0,3,4,1,0,727.894717,6
7200,1,47.0,3.7,70,1,1,0,4,4,1,0,954.210501,6
7201,1,41.0,3.8,69,1,1,0,4,4,0,0,869.4736630000001,6
7202,1,35.0,3.2,67,1,1,0,4,4,1,0,714.736825,6
7203,1,32.0,3.4,69,1,1,0,3,4,0,1,687.3684059999997,5
7204,1,35.0,2.4,52,1,1,0,3,4,0,0,634.736825,4
7205,1,40.0,3.7,66,1,1,0,2,4,1,0,843.6841900000003,6
7206,1,39.0,3.7,69,1,1,0,3,4,1,0,827.894717,6
7207,1,26.0,3.6,69,1,1,0,3,2,0,0,612.631568,4
7208,1,37.0,3.4,65,1,1,0,4,4,0,0,766.3157709999997,6
7209,0,21.5,2.6,68,1,1,0,3,1,0,2,441.57893949999993,1
7210,1,40.0,3.3,64,1,1,0,4,4,0,0,803.6841900000002,6
7211,1,48.0,2.5,69,1,1,0,5,4,1,0,849.9999740000002,6
7212,1,46.0,3.4,64,1,1,0,4,4,0,0,908.421028,6
7213,1,42.0,2.4,41,1,1,0,3,4,0,0,745.2631359999997,6
7214,1,33.0,3.1,69,1,1,0,3,0,0,0,673.157879,5
7215,1,34.0,3.9,68,1,1,0,3,4,0,1,768.9473519999997,6
7216,1,32.0,2.6,65,1,1,0,3,2,1,1,607.3684059999998,4
7217,1,43.0,3.4,69,1,1,0,4,4,1,0,861.052609,6
7219,0,32.0,3.3,62,1,2,1,5,4,0,2,677.3684059999998,5
7220,1,32.0,3.2,69,1,1,0,3,4,0,0,667.3684059999998,5
7221,1,37.0,3.3,65,1,1,0,4,4,1,0,756.3157709999997,6
7222,1,32.0,3.8,68,1,1,0,4,4,1,0,727.3684059999997,6
7223,0,36.0,2.9,68,1,1,0,4,2,1,2,700.526298,6
7224,1,28.0,3.0,68,1,2,1,5,4,1,0,584.210514,4
7225,0,36.0,3.4,68,1,2,1,3,4,0,2,750.526298,6
7228,1,24.0,3.1,64,1,1,0,3,2,0,1,531.0526219999998,3
7229,1,39.0,3.2,65,1,1,0,2,4,1,0,777.894717,6
7230,1,32.0,3.0,68,1,1,0,4,4,1,0,647.3684059999998,5
7231,1,26.0,3.7,68,1,1,0,3,4,0,0,622.631568,4
7232,1,42.0,3.8,69,1,1,0,4,4,1,0,885.2631359999997,6
7233,1,31.0,3.4,69,1,1,0,3,4,0,0,671.578933,5
7234,1,28.0,3.2,66,1,1,0,3,4,1,0,604.210514,4
7235,1,48.0,4.0,69,1,1,0,4,4,1,0,999.999974,6
7236,1,35.0,3.0,67,1,1,0,4,4,0,0,694.736825,5
7237,0,26.5,2.9,69,1,1,0,4,4,0,2,550.5263044999998,3
7238,1,34.0,3.6,69,1,1,0,3,4,0,0,738.9473519999998,6
7239,1,33.5,3.2,69,1,1,0,4,4,0,0,691.0526155,5
7240,1,26.0,3.5,64,1,1,0,3,4,1,0,602.631568,4
7242,1,37.0,3.3,70,1,1,0,3,4,1,0,756.3157709999997,6
7243,1,34.5,3.0,67,1,1,0,3,4,1,0,686.8420884999998,5
7244,1,37.0,2.8,50,1,2,1,5,4,1,0,706.3157709999997,6
7245,1,32.5,2.8,68,1,2,1,5,4,0,0,635.2631425,4
7246,1,37.0,3.6,69,1,1,0,3,4,0,0,786.315771,6
7247,1,41.0,3.3,47,1,1,0,2,4,1,0,819.473663,6
7248,1,46.0,2.6,67,1,1,0,3,4,1,0,828.421028,6
7249,1,37.0,2.9,68,1,1,0,4,4,1,0,716.3157709999997,6
7251,1,40.0,3.2,65,1,1,0,4,4,0,0,793.6841900000003,6
7252,1,35.0,3.4,68,1,1,0,3,4,0,0,734.736825,6
7253,1,37.0,2.6,66,1,2,1,3,4,1,0,686.315771,5
7254,1,47.0,3.7,66,1,1,0,4,4,1,0,954.210501,6
7255,1,34.0,2.9,67,1,1,0,2,4,1,0,668.9473519999998,5
7256,1,32.0,3.4,68,1,1,0,4,4,1,0,687.3684059999997,5
7258,1,37.0,3.4,64,1,1,0,4,4,1,0,766.3157709999997,6
7259,1,38.0,3.5,69,1,1,0,3,3,1,0,792.1052440000002,6
7260,0,31.0,1.8,55,1,1,0,2,1,1,2,511.578933,2
7261,1,29.0,3.4,67,1,1,0,4,4,0,0,639.9999869999998,4
7262,1,38.0,2.8,57,1,2,1,4,4,1,0,722.1052440000002,6
7263,1,34.0,3.2,48,1,2,1,1,2,1,0,698.9473519999998,5
7264,1,42.0,3.4,69,1,1,0,3,3,0,0,845.2631359999997,6
7265,1,37.0,3.7,66,1,1,0,3,4,1,0,796.315771,6
7266,0,25.5,3.8,67,1,1,0,3,4,1,2,624.7368315,4
7267,1,38.0,3.2,67,1,1,0,3,4,1,0,762.1052440000002,6
7268,1,47.0,3.2,57,1,1,0,3,4,1,0,904.210501,6
7269,1,45.0,3.1,68,1,1,0,4,4,1,0,862.6315549999997,6
7270,1,37.0,3.6,61,1,1,0,3,4,0,0,786.315771,6
7271,1,41.0,2.9,69,1,1,0,3,4,0,0,779.473663,6
7274,1,40.5,3.4,65,1,1,0,3,3,1,0,821.5789265,6
7276,1,42.0,3.5,69,1,1,0,4,4,0,0,855.2631359999998,6
7277,1,42.0,3.3,49,1,2,1,2,4,0,0,835.2631359999997,6
7278,1,47.0,3.3,65,1,1,0,3,4,1,0,914.210501,6
7279,1,37.0,4.0,69,1,1,0,4,4,0,0,826.315771,6
7280,0,36.0,2.6,68,1,1,0,4,4,0,2,670.526298,5
7281,1,38.0,3.0,69,1,1,0,3,4,1,0,742.1052440000002,6
7283,1,33.0,3.0,68,1,1,0,4,4,1,0,663.157879,5
7284,1,34.5,3.4,65,1,1,0,3,4,1,0,726.8420884999997,6
7285,1,41.0,3.7,63,1,1,0,3,4,1,0,859.4736630000001,6
7286,0,18.3,2.1,67,1,1,0,3,1,0,2,341.0526258999999,0
7287,1,46.0,3.6,69,1,1,0,4,0,0,0,928.421028,6
7288,1,36.0,2.5,60,1,1,0,3,0,1,0,660.526298,5
7289,0,36.0,3.0,64,1,2,1,3,4,0,2,710.526298,6
7290,1,46.0,3.2,59,1,2,1,5,4,0,0,888.421028,6
7292,1,35.0,3.4,67,1,1,0,4,4,0,0,734.736825,6
7295,1,40.0,3.3,65,1,1,0,4,4,0,0,803.6841900000002,6
7296,1,48.0,3.8,69,1,1,0,4,4,0,0,979.999974,6
7299,0,33.0,3.5,68,0,1,0,4,4,1,2,713.157879,6
7300,1,34.0,3.4,60,1,1,0,4,4,1,0,718.9473519999997,6
7301,1,33.0,3.2,67,1,1,0,3,4,1,0,683.157879,5
7304,1,38.0,3.2,68,1,1,0,4,4,0,0,762.1052440000002,6
7305,0,39.0,3.1,67,1,1,0,3,4,1,2,767.894717,6
7307,1,36.0,4.0,69,1,1,0,2,4,1,0,810.526298,6
7308,1,36.0,3.4,67,1,1,0,1,4,1,0,750.526298,6
7309,1,40.0,3.4,65,1,1,0,4,4,1,0,813.6841900000002,6
7310,1,38.0,3.1,63,1,1,0,2,4,0,0,752.1052440000002,6
7311,1,37.0,2.7,62,1,1,0,4,4,1,0,696.315771,5
7312,1,43.0,3.0,56,1,1,0,4,4,1,0,821.052609,6
7313,1,32.0,2.9,64,1,1,0,4,4,1,0,637.3684059999998,4
7314,1,38.0,2.8,65,1,2,1,4,4,0,0,722.1052440000002,6
7316,1,29.0,3.8,69,1,1,0,5,4,1,0,679.9999869999998,5
7317,1,35.0,3.3,68,1,1,0,3,4,0,0,724.736825,6
7318,1,30.0,3.2,69,1,1,0,4,4,1,0,635.78946,4
7319,1,28.0,3.4,66,1,1,0,2,2,1,1,624.210514,4
7320,1,44.0,3.7,69,1,1,0,4,4,0,0,906.842082,6
7321,1,41.0,3.1,64,1,1,0,4,4,1,0,799.473663,6
7322,1,33.0,3.3,68,1,1,0,4,4,0,0,693.157879,5
7323,1,45.0,3.4,68,1,1,0,3,4,1,0,892.6315549999997,6
7324,1,32.5,2.9,69,1,1,0,3,2,1,1,645.2631425,5
7325,1,33.0,3.3,68,1,1,0,4,3,1,0,693.157879,5
7327,1,42.0,3.4,65,1,1,0,4,4,1,0,845.2631359999997,6
7328,1,33.0,2.8,52,1,1,0,3,4,1,1,643.157879,5
7329,1,41.0,3.5,68,1,1,0,3,2,0,0,839.4736630000001,6
7330,1,36.0,3.1,56,1,2,1,3,4,0,0,720.526298,6
7331,1,40.0,3.4,68,1,1,0,4,4,0,0,813.6841900000002,6
7332,1,35.0,3.0,68,1,1,0,4,4,0,0,694.736825,5
7333,1,40.0,3.4,69,1,2,1,4,4,0,0,813.6841900000002,6
7334,1,35.5,3.8,69,1,1,0,4,4,1,0,782.6315615,6
7335,1,38.0,3.8,70,1,1,0,4,4,0,0,822.1052440000002,6
7336,1,43.0,3.9,67,1,1,0,2,4,0,0,911.052609,6
7337,1,37.0,3.6,69,1,1,0,3,3,0,0,786.315771,6
7338,1,39.0,3.5,69,1,1,0,4,1,0,0,807.8947169999999,6
7339,1,35.0,3.8,69,1,1,0,3,4,0,0,774.736825,6
7340,1,43.0,3.3,68,1,1,0,4,4,1,0,851.052609,6
7341,1,32.0,3.0,62,1,2,1,4,4,0,1,647.3684059999998,5
7342,1,40.0,3.0,67,1,2,1,3,4,1,0,773.6841900000002,6
7343,1,40.0,3.0,68,1,1,0,2,2,1,0,773.6841900000002,6
7344,1,34.5,3.2,68,1,1,0,4,4,1,0,706.8420884999998,6
7345,1,32.0,3.3,68,1,1,0,4,4,0,1,677.3684059999998,5
7347,1,47.0,3.5,65,1,1,0,2,4,0,0,934.210501,6
7348,1,27.0,3.3,69,1,1,0,4,4,1,0,598.4210410000002,4
7349,1,34.0,2.9,69,1,1,0,4,0,1,0,668.9473519999998,5
7350,1,45.0,3.8,68,1,1,0,4,2,1,0,932.631555,6
7351,1,42.0,3.0,54,1,1,0,4,4,0,0,805.263136,6
7354,1,39.0,2.6,68,1,1,0,4,4,0,0,717.894717,6
7356,0,23.0,3.3,69,0,1,0,3,1,0,2,535.263149,3
7357,1,33.7,3.1,61,1,1,0,4,0,0,0,684.2105101000002,5
7358,1,33.5,3.0,64,1,1,0,3,4,0,0,671.0526155,5
7360,1,46.0,3.3,69,1,1,0,4,4,1,0,898.421028,6
7363,0,43.5,2.4,65,1,1,0,4,4,0,2,768.9473455,6
7364,1,42.0,2.7,66,1,1,0,3,4,0,0,775.263136,6
7365,1,44.0,3.7,69,1,1,0,2,4,1,0,906.842082,6
7366,1,42.0,1.7,66,1,2,1,4,4,0,0,675.2631359999998,5
7367,1,37.0,2.9,69,1,1,0,2,0,0,0,716.3157709999997,6
7368,0,29.0,2.8,69,1,1,0,3,1,1,2,579.9999869999998,3
7369,1,44.0,3.1,63,1,1,0,3,4,1,0,846.842082,6
7370,1,33.0,3.3,62,1,1,0,3,4,0,1,693.157879,5
7371,1,33.0,3.6,70,1,1,0,4,4,1,0,723.157879,6
7372,1,43.0,3.3,69,1,1,0,5,4,0,0,851.052609,6
7373,1,35.0,3.0,69,1,1,0,4,4,1,0,694.736825,5
7374,1,33.0,3.1,56,1,1,0,4,4,0,0,673.157879,5
7375,1,46.0,2.3,66,1,1,0,3,0,0,0,798.421028,6
7376,1,35.0,3.3,69,1,1,0,4,4,0,0,724.736825,6
7378,1,37.0,3.4,60,1,1,0,3,4,1,0,766.3157709999997,6
7379,1,39.0,3.6,68,1,1,0,4,4,1,0,817.894717,6
7380,1,36.0,3.4,61,1,2,1,4,4,1,0,750.526298,6
7381,1,34.5,3.2,67,1,1,0,3,4,1,0,706.8420884999998,6
7382,1,45.0,3.5,68,1,1,0,5,4,0,0,902.631555,6
7383,1,39.5,4.0,68,1,1,0,5,4,0,0,865.7894535,6
7384,1,35.0,2.9,67,1,1,0,4,4,1,0,684.736825,5
7385,1,40.0,3.4,69,1,1,0,4,4,1,0,813.6841900000002,6
7386,1,38.0,3.3,68,1,1,0,3,4,0,0,772.1052440000002,6
7387,1,30.7,3.6,68,1,1,0,3,4,0,0,686.8420911000002,5
7389,1,42.0,3.9,69,1,1,0,3,4,0,0,895.2631359999997,6
7390,1,45.0,3.4,69,1,1,0,4,4,0,0,892.6315549999997,6
7391,1,35.0,3.4,68,1,1,0,2,4,1,0,734.736825,6
7392,1,33.0,3.3,48,1,2,1,5,4,0,0,693.157879,5
7393,1,33.0,3.3,61,1,2,1,3,4,0,0,693.157879,5
7394,1,34.0,2.3,66,1,1,0,4,4,0,0,608.9473519999998,4
7395,1,42.0,3.7,60,1,1,0,2,4,1,0,875.2631359999998,6
7396,1,33.0,3.8,70,1,1,0,4,4,0,0,743.157879,6
7397,1,24.0,2.5,65,1,1,0,4,1,0,0,471.052622,2
7398,1,44.0,3.0,63,1,1,0,5,4,1,0,836.842082,6
7399,1,38.0,3.2,69,1,1,0,4,4,0,0,762.1052440000002,6
7400,1,44.0,3.5,68,1,1,0,4,4,1,0,886.842082,6
7401,1,33.0,2.8,61,1,1,0,2,0,0,0,643.157879,5
7402,1,38.0,3.0,61,1,1,0,4,4,1,0,742.1052440000002,6
7403,1,27.0,2.7,67,1,1,0,3,1,0,1,538.4210410000002,3
7404,1,48.0,2.8,67,1,1,0,4,4,1,0,879.9999740000002,6
7405,1,32.5,2.8,67,1,1,0,3,4,1,0,635.2631425,4
7406,1,39.0,3.4,68,1,1,0,4,2,0,0,797.8947169999999,6
7407,1,36.0,3.1,68,1,1,0,4,4,1,0,720.526298,6
7408,1,33.0,3.3,67,1,1,0,3,1,1,0,693.157879,5
7409,1,45.0,3.0,69,1,1,0,5,4,0,0,852.6315549999997,6
7410,1,44.0,3.4,69,1,1,0,3,4,0,0,876.842082,6
7411,1,37.0,3.5,69,1,1,0,4,4,0,0,776.315771,6
7412,1,35.0,2.6,67,1,1,0,4,4,1,0,654.736825,5
7413,1,23.5,3.4,68,1,1,0,3,1,1,0,553.1578855,3
7415,1,40.0,2.8,67,1,2,1,4,4,1,0,753.6841900000002,6
7416,1,35.0,3.2,67,1,1,0,2,4,0,0,714.736825,6
7417,1,42.0,3.0,68,1,1,0,4,4,1,0,805.263136,6
7418,1,47.0,4.0,68,1,1,0,4,4,1,0,984.210501,6
7420,1,39.0,3.3,66,1,1,0,3,4,1,0,787.8947169999999,6
7421,1,36.0,3.2,68,1,1,0,4,4,0,0,730.526298,6
7422,1,38.0,2.6,62,1,1,0,3,4,1,0,702.1052440000002,6
7423,1,37.0,3.9,70,1,1,0,4,4,0,0,816.3157709999997,6
7424,1,28.0,3.0,69,1,1,0,4,4,1,1,584.210514,4
7425,1,36.0,3.5,67,1,1,0,2,0,0,0,760.526298,6
7426,1,38.0,3.8,69,1,1,0,3,4,1,0,822.1052440000002,6
